train_loss_values,validation_loss_values
0.1509930798527951,0.03958301763998622
0.023288307516993623,0.041682009670853316
0.012139521031320329,0.047471772093074543
0.006613914020540376,0.05590669233119005
0.005838005990218205,0.05192702099902264
0.0040536418401783784,0.05296503509556085
0.0029879991126810115,0.052643966297860285
0.0022260807120837852,0.05711679553506334
0.002418472181572205,0.06715192353175391
0.0009849950334864842,0.06927860975151695
0.002322876961394026,0.06914930488756345
0.0027607533584762547,0.059397143589624134
0.0027789536460386443,0.08147908009625215
0.0024931136786266765,0.06842888138987875
0.0005928724084424175,0.0859881842760766
0.0009688028765145385,0.07800895183512202
0.0007512947714329649,0.06927925573186673
0.0008690897095180584,0.07417195781510233
0.0002847912633363064,0.06880801131130038
0.00026529248245294314,0.08001168354344987
0.00029997502468359015,0.06708348751472977
0.00021636188734458172,0.0810769200421123
0.00021602117168302877,0.0654040517769933
0.0008108654083302359,0.08597972844128593
0.003399825849928935,0.07859309401755613
0.0003750067464382352,0.07690923499775784
6.895670195217463e-05,0.07774037623167211
8.164729295335096e-05,0.0844225091334115
0.0005248379389469327,0.09069870809129386
5.4097063668190715e-05,0.0877306660148132
5.1884227847689805e-05,0.09036671453114731
0.00014586127926119325,0.09270544256420728
3.2812253751964296e-05,0.08862465176089761
8.560225998930297e-06,0.09194884376377967
4.9834823192116216e-05,0.09174622495243305
5.802186020023978e-06,0.09269568545487489
3.243965029241735e-05,0.09425246155115062
2.6646225578279623e-05,0.09526620524194312
3.291272400800998e-05,0.09522011180360727
9.441759064657162e-06,0.09524785877986923
