train_loss_values,validation_loss_values
0.06819339320342988,0.03885531363843457
0.02224696856115978,0.03777847328151801
0.012545934434597646,0.05897071581192257
0.0077308681422665745,0.041206983826513256
0.004681707655756327,0.04435511933472312
0.0035556349725572676,0.06065450873481803
0.0035720685068834947,0.059181171946058986
0.001623821397706966,0.06741127225260993
0.0012757323955400871,0.061497610694978305
0.002475908039138501,0.06720467756449648
0.0026477605161053363,0.06915131636756364
0.0014471349566909859,0.06012271877978599
0.0006460859344988422,0.07557673380315827
0.0016471737024016226,0.05424123492425264
0.0017066908562593588,0.059963760515848445
0.0008360614165425691,0.07173568329997185
0.0005930802750208386,0.06438336376271342
0.0005422039265688779,0.0704254840898798
0.00041670651046362247,0.07547295410290168
0.00033869301106850407,0.07479746954126297
0.00019868274002393655,0.07136069065164198
0.0007031320429848945,0.07523228197430291
0.00029883283183763915,0.08023855191259147
0.00012611193905292696,0.07510342116705909
1.8623746068572343e-05,0.08233078001180669
4.163407003352404e-05,0.0887886527474687
0.00013661392949493997,0.09357299509971141
0.00018533275377623275,0.0836711418359798
0.0001757558682853804,0.08177748285414821
6.850461593798433e-05,0.08567942208530085
1.7896843805504303e-06,0.08786441502830553
1.4610726653765075e-06,0.09044029706533196
1.1182810215391977e-06,0.09273403393576206
0.00018591686863391846,0.08981180166267126
6.561489117465109e-07,0.09134386892285305
5.473089110280073e-07,0.09367405251686169
4.595074519662441e-07,0.09594577391436476
4.119593485946942e-07,0.09720717117841815
4.364871285318372e-05,0.09693558534439688
2.3411819333810108e-05,0.0969666749245735
