train_loss_values,validation_loss_values
0.06729311044992255,0.0020688800662521153
0.002436228189705823,0.001953479023729766
0.002575642555056883,0.0024456368302839915
0.0008999989906997967,0.002692462936962479
0.0007868808108670415,0.0030694405806294222
0.0007025701608177462,0.0026046210812560714
0.0006920948411661234,0.0032209137643061003
0.0006749977098226846,0.003006296571322312
0.0007611290321364638,0.003324201153236637
0.0003141562817083633,0.0028415307777171443
0.0010632826658585695,0.0027786724543778455
0.00011703663457960036,0.002749905295124351
0.00025813597436145707,0.002997124008168196
0.00020402676787678427,0.002985281755768328
