train_loss_values,validation_loss_values
0.1740530804246664,0.0490973041956791
0.03408440330276166,0.035389437543594776
0.020483772520391668,0.0349387282462695
0.013732031386112795,0.03068304093047623
0.009552998671902709,0.04438507186208009
0.007424927841612122,0.048085042504224566
0.005829868451233779,0.049391158266379645
0.00535194947457785,0.04269416863506457
0.004078595091194854,0.045388675301376614
0.0033196551657570777,0.04911445950850623
0.002519650496023782,0.060597026157968414
0.002463840739294288,0.056287009926629473
0.002693718913793938,0.060038600455460986
0.0019310894380884878,0.05236438959964773
0.0014351720355441232,0.05643883486729167
0.0013152306153530974,0.05484711605232879
0.0010154344376967076,0.06813821294514723
0.0010617712296570971,0.06614934727102119
0.0009131194804420894,0.05764760481929616
0.0010064044388231456,0.057619272355839385
0.0008789770865925156,0.06508795948941938
0.000629283631033104,0.06907190989690927
0.00051021170169588,0.06330603604334956
0.0005745681467669784,0.06936663046188103
0.0005700732226504052,0.0658282167265556
0.00041048364446760386,0.07698574822202897
0.00034438141551059484,0.0746800240393279
0.0005117145766761106,0.06434614338508307
0.0004270431134338131,0.06777189228863661
0.00023936815087602424,0.07058817976430588
0.0001793894712680932,0.07244772272637369
0.00024098154732434652,0.07940756348980245
0.00016747652446143287,0.07898551120436634
0.00018419380752935207,0.08028882192198639
0.00018883547378585976,0.06984115235179106
0.0001090183233193654,0.07184100943243568
0.00014924950179764503,0.07187145396207344
0.0001705771642412271,0.07385602937325658
0.0001410130349282294,0.07331516396981963
0.0001412233890511873,0.07377314086967779
