Introduction	6.419057270731182
tumors	0.2132384390391923
tumors	0.2132384390391923
tumors	0.2132384390391923
anti-tumor	0.20057417810410402
therapies	0.15009748038916138
immunogenic	0.2495596661892081
biomarkers	0.17413041428406714
biomarkers	0.17413041428406714
TIMP-1	0.1723005026801743
TIMP-1	0.1723005026801743
immunogenicity	0.19586695697116155
melanoma	0.15569790786988644
melanoma	0.15569790786988644
melanoma	0.15569790786988644
TIMP-1’s	0.14645098718712357
Materials	3.4522420489507115
methods	2.613206096394393
methods	2.613206096394393
methods	2.613206096394393
subjects	3.820724846033815
subjects	3.820724846033815
Human	2.4892423396726002
criteria	0.12413924658070334
criteria	0.12413924658070334
criteria	0.12413924658070334
tumor	0.1211080821639327
tumor	0.1211080821639327
GDC-TCGA	4.113206096394393
analysis	1.2357623453126587
analysis	1.2357623453126587
analysis	1.2357623453126587
analysis	1.2357623453126587
heatmap	0.17413041428406714
heatmap	0.17413041428406714
survival	0.1723005026801743
survival	0.1723005026801743
survival	0.1723005026801743
Spatial	1.528289938413526
metastatic	1.0639043194360533
melanoma	0.9808968195802846
melanoma	0.9808968195802846
tumors	0.9808968195802846
NanoString	0.21087443206790796
NanoString	0.21087443206790796
immune	0.1963952572720312
Technologies	0.14231677911573493
Technologies	0.14231677911573493
reactome	1.6452824385577571
cross-tissue	1.3808968195802847
spatial	1.2452824385577572
TIMP1	0.9808968195802846
TIMP1	0.9808968195802846
transcriptomes	0.25504984209842774
cores	0.17979881628394423
iROIs	0.16245844936238643
iROIs	0.16245844936238643
iROIs	0.16245844936238643
conditioned	1.6452824385577571
lines	1.1533961148302978
lines	1.1533961148302978
lines	1.1533961148302978
media	1.0639043194360533
Gibco	0.4580310132460434
Gibco	0.4580310132460434
Gibco	0.4580310132460434
Gibco	0.4580310132460434
Gibco	0.4580310132460434
Mice	2.0566030481971964
vivo	2.0566030481971964
BMDCs	1.4761210244753558
BMDCs	1.4761210244753558
culture	1.1456390007535153
C57BL/6 J	0.30754707309295953
mice	0.23014946993004742
mice	0.23014946993004742
mice	0.23014946993004742
Gibco	0.22138165640225432
mononuclear	1.0323445989698266
Primary	0.8238543677359269
peripheral	0.759931656740038
peripheral	0.759931656740038
blood	0.6905849671442894
Miltenyi	0.457022899599377
Biotec	0.25628922757746625
Biotech	0.2285114497996885
Biotech	0.2285114497996885
Biotech	0.2285114497996885
cultures	1.5566030481971964
cultures	1.5566030481971964
conditions	1.5141217978366184
conditions	1.5141217978366184
conditions	1.5141217978366184
recombinant	0.22197308638727153
recombinant	0.22197308638727153
Western	0.15574024280980653
TIMP-1	0.1433678368165861
TIMP-1	0.1433678368165861
blot	1.8066030481971964
blot	1.8066030481971964
lysates	1.6603624230169074
lysates	1.6603624230169074
western	1.6603624230169074
Signaling	0.3265576791481893
Technology	0.30882103387986265
Technology	0.30882103387986265
rabbit	0.30882103387986265
Technology	0.30882103387986265
Flow	2.7421373975962617
cytometry	2.3014946993004743
assays	2.3014946993004743
cytometry	2.3014946993004743
Biolegend	0.5269965304874227
Biolegend	0.5269965304874227
Biolegend	0.5269965304874227
resuspended	0.21210142971928242
Cytek	0.18911292397215598
MHC-I	0.23514776487862526
MHC-I	0.23514776487862526
MHC-I	0.23514776487862526
Relative	0.1963066423997614
populations	0.17503004665508054
cell/T-cell	1.8452824385577573
cross-presentation	1.528289938413526
cross-presentation	1.528289938413526
Dendritic	1.528289938413526
activation	0.9956969358690402
standard	0.15610091736292922
curve	0.15008925857779953
curve	0.15008925857779953
curve	0.15008925857779953
manufacturer’s	0.11811101000652623
Statistical	3.320724846033815
analysis	1.2357623453126587
analysis	1.2357623453126587
analysis	1.2357623453126587
analysis	1.2357623453126587
power	0.1681379668877881
power	0.1681379668877881
power	0.1681379668877881
test	0.11905949966409551
test	0.11905949966409551
Results	5.525972474647694
improved	0.5753736748251186
infiltration	0.5349214392275985
infiltration	0.5349214392275985
enhanced	0.5349214392275985
presentation	0.4515881058942651
dataset	0.2402596728107693
dataset	0.2402596728107693
dataset	0.2402596728107693
types	0.2356111856839644
types	0.2356111856839644
antigen-presentation	0.24280032086286277
triggers	0.20109078137020076
triggers	0.20109078137020076
biomarker	0.18169694994477428
correlations	0.18169694994477428
TPBP	0.3427671746995327
TPBP	0.3427671746995327
TIMP1	0.30653025611883894
TIMP1	0.30653025611883894
MHC-I	0.23024885311032056
HLA-A	0.4113206096394393
HLA-A	0.4113206096394393
HLA-A	0.4113206096394393
HLA-A	0.4113206096394393
IFNG	0.3459904572295795
functional	0.29185595351947885
functional	0.29185595351947885
TIMP1	0.2001830244041397
TIMP1	0.2001830244041397
nodes	0.13100116879043228
reveals	0.6590294423420561
Signatures	0.5876008709134847
Spatial	0.5458178351476878
lymph	0.4931774355643873
nodes	0.458504090766513
stainings	0.19798389569284344
stainings	0.19798389569284344
stainings	0.19798389569284344
stainings	0.19798389569284344
clusters	0.16593115592730062
TIMP1	0.4238443047569131
TIMP1	0.4238443047569131
immune	0.3394485928158564
tumor	0.2666371356284115
tumor	0.2666371356284115
TIMP1	0.30929178995774737
TIMP1	0.30929178995774737
HLA-A	0.2223354646699672
HLA-A	0.2223354646699672
HLA-A	0.2223354646699672
proximity	0.18708308991739803
TIMP1	0.138154481631026
TIMP1	0.138154481631026
TIMP-1	0.13428114293384474
TIMP-1	0.13428114293384474
implications	0.6328009379068297
lymph	0.5311141613770326
immunogenic	0.5311141613770326
cross-tissue	0.5311141613770326
nodes	0.49377363621009096
tumor-resident	0.22232318536840448
TIMP1	0.17727050956270207
TIMP1	0.17727050956270207
tumor-draining	0.17413041428406714
iROIs	0.1663731107928054
Processes	0.1963066423997614
Immune	0.14690391697662603
pathway	0.1348854955145357
pathway	0.1348854955145357
pathway	0.1348854955145357
Myeloid	2.7421373975962617
secrete	2.4088040642629283
TIMP-1	1.5889935247171627
TIMP-1	1.5889935247171627
TIMP-1	1.5889935247171627
differentiated	0.27886143026402666
TIMP1	0.24938054735091983
TIMP1	0.24938054735091983
cells	0.24017752288220554
cells	0.24017752288220554
TIMP-1	0.3231851236712873
TIMP-1	0.3231851236712873
TIMP-1	0.3231851236712873
TIMP-1	0.3231851236712873
secretion	0.15829861507090134
elicits	1.5377353654647976
Soluble	1.5377353654647976
myeloid	1.0377353654647976
MHC-I	0.9209954124412822
MHC-I	0.9209954124412822
TIMP-1	0.23444166758122073
TIMP-1	0.23444166758122073
TIMP-1	0.23444166758122073
TIMP-1	0.23444166758122073
myeloid	0.20414466205864873
MHC-I	0.43770079007110446
MHC-I	0.43770079007110446
MHC-I	0.43770079007110446
panel	0.2633426533257558
panel	0.2633426533257558
TIMP-1	0.2712915773907352
TIMP-1	0.2712915773907352
TIMP-1	0.2712915773907352
TIMP-1	0.2712915773907352
endotoxin	0.20064419982411674
proliferation	0.2804201721859681
proliferation	0.2804201721859681
cell	0.2288357971383939
cell	0.2288357971383939
cell	0.2288357971383939
impacts	2.3066030481971964
immunoproteasome/TAP	1.9103624230169074
complex	1.2085236925025065
complex	1.2085236925025065
complex	1.2085236925025065
peptide	0.3082382273657815
MHC-I	0.2735629937944403
MHC-I	0.2735629937944403
MHC-I	0.2735629937944403
loading	0.24659058189262517
RNA-seq	0.2804106220089111
RNA-seq	0.2804106220089111
RNA-seq	0.2804106220089111
RNA-seq	0.2804106220089111
RNA-seq	0.2804106220089111
Main	9.226412192788786
timing	0.24264299750828516
timing	0.24264299750828516
timing	0.24264299750828516
puberty	0.16577255972704666
puberty	0.16577255972704666
women	0.2393709769419496
women	0.2393709769419496
puberty	0.20833578452182894
puberty	0.20833578452182894
puberty	0.20833578452182894
Results	5.525972474647694
strata	0.2527784162407886
strata	0.2527784162407886
Consortium	0.22538115596681604
Consortium	0.22538115596681604
Association	0.20935478608404465
signals	0.3380405992788728
signals	0.3380405992788728
signals	0.3380405992788728
ancestry-combined	0.31839373716948455
allele	0.27672707050281786
signals	0.47723378721723225
signals	0.47723378721723225
signals	0.47723378721723225
directionally	0.4494970407098606
concordant	0.39067351129809585
Exome	1.0323445989698266
large	0.7741510386758831
identify	0.7466303132555407
rare	0.7223553130494962
effect	0.7112120970493143
carriers	0.1892652247295773
carriers	0.1892652247295773
carriers	0.1892652247295773
carriers	0.1892652247295773
exome-wide	0.17138358734976636
encodes	0.41863416983029444
carriers	0.39498829508781347
carriers	0.39498829508781347
carriers	0.39498829508781347
carriers	0.39498829508781347
MKRN3	0.4329690627783571
boys	0.24280032086286277
Lack	0.24280032086286277
association	0.2325819616174306
adiposity	0.21648453138917856
puberty	0.39530379627218815
puberty	0.39530379627218815
puberty	0.39530379627218815
puberty	0.39530379627218815
puberty	0.39530379627218815
Common	1.5377353654647976
influences	1.5377353654647976
extremes	1.3710686987981309
risk	1.2735749486779382
phenotypic	1.2044020321314641
puberty	0.18687088551048894
puberty	0.18687088551048894
puberty	0.18687088551048894
puberty	0.18687088551048894
puberty	0.18687088551048894
centile	0.2996646938065737
centile	0.2996646938065737
early	0.2928520399614824
early	0.2928520399614824
lowest	0.28338871344269745
predictive	0.24222857625400684
ability	0.24222857625400684
multiphenotype	0.1740832489205431
AUROC = 0.85	0.1740832489205431
interval	0.1740832489205431
carriers	0.27529487233393063
carriers	0.27529487233393063
carriers	0.27529487233393063
carriers	0.27529487233393063
effect	0.22629475815205458
variants	0.25735495836494354
variants	0.25735495836494354
variants	0.25735495836494354
variants	0.25735495836494354
domains	0.2531203751627319
Implicating	2.3066030481971964
variant-to-gene	2.0566030481971964
mapping	1.6603624230169074
genes	0.5566030481971964
genes	0.5566030481971964
nonsynonymous	0.17743100370747666
signals	0.15601873812871053
signals	0.15601873812871053
signals	0.15601873812871053
genes	0.1284468572762761
syndrome	0.23259862670896098
monogenic	0.1740626243168426
hormone	0.16743150484204108
hormone	0.16743150484204108
hormone	0.16743150484204108
gain-related	1.8452824385577573
Weight	1.6452824385577571
unrelated	1.1533961148302978
puberty	1.0277898703076893
puberty	1.0277898703076893
adult	0.36810514303094605
signals	0.345232952455019
signals	0.345232952455019
signals	0.345232952455019
colocalized	0.29380783395325205
weight	0.40991468178735574
weight	0.40991468178735574
weight	0.40991468178735574
early	0.34166071328839615
early	0.34166071328839615
cell-type	1.8452824385577573
Pathway	1.2452824385577572
Pathway	1.2452824385577572
tissue	0.8033917654319671
tissue	0.8033917654319671
brain	0.3813584459321191
brain	0.3813584459321191
brain	0.3813584459321191
gland	0.3690564877115514
Outside	0.3690564877115514
Supplementary	0.37089124657688366
Supplementary	0.37089124657688366
weight	0.2639602117570094
weight	0.2639602117570094
weight	0.2639602117570094
Trajectory01	0.34171897010328833
Trajectory01	0.34171897010328833
GnRH	0.33961998631411683
GnRH	0.33961998631411683
Trajectory03	0.2733751760826307
GPCRs	2.3014946993004743
GPCRs	2.3014946993004743
GPCRs	2.3014946993004743
timing	1.8804832306892099
timing	1.8804832306892099
neurons	0.24471187388278315
neurons	0.24471187388278315
neurons	0.24471187388278315
neurons	0.24471187388278315
neurons	0.24471187388278315
physical	0.34171897010328833
Supplementary	0.2719869141563813
Supplementary	0.2719869141563813
production	0.26764489602921426
tested	0.17655483607968475
earlier	0.2292520453832565
alleles	0.2292520453832565
alleles	0.2292520453832565
puberty	0.18353390541208736
puberty	0.18353390541208736
Joint	1.8452824385577573
ages	1.6452824385577571
menopause	1.528289938413526
menarche	1.4452824385577572
regulation	1.2112974382692947
genetic	0.3371878834057281
follicle	0.2976261997673802
natural	0.2976261997673802
preserve	0.2976261997673802
modest	0.2976261997673802
signals	0.4895760403349193
signals	0.4895760403349193
signals	0.4895760403349193
colocalized	0.3571284878224874
association	0.3047625703952539
CHEK2	0.3964535996524716
CHEK2	0.3964535996524716
CHEK2	0.3964535996524716
1100delC	0.22232318536840448
1100delC	0.22232318536840448
gain’	0.4168063468400525
weight	0.38010270493009346
weight	0.38010270493009346
weight	0.38010270493009346
early	0.3620716130432873
Methods	6.226412192788786
Methods	6.226412192788786
Methods	6.226412192788786
Methods	6.226412192788786
Research	0.3812089097625787
Research	0.3812089097625787
Review	0.2949555997056647
approval	0.2818156774653642
approval	0.2818156774653642
meta-analysis	3.320724846033815
meta-analysis	3.320724846033815
meta-analysis	3.320724846033815
GWAS	2.0282435956732368
GWAS	2.0282435956732368
studies	0.22853448965332243
studies	0.22853448965332243
studies	0.22853448965332243
studies	0.22853448965332243
stratum	0.17379744069272082
Replication	3.075470730929595
explained	2.213816564022543
variance	2.139685756910394
European	0.3212774694562613
DBDS	0.2869678671903065
DBDS	0.2869678671903065
DBDS	0.2869678671903065
replication	0.16056939762561448
phenotype	2.075470730929595
phenotype	2.075470730929595
preparation	1.9681613659671409
preparation	1.9681613659671409
Biobank	1.5676167455772574
puberty	0.26580772507957484
puberty	0.26580772507957484
puberty	0.26580772507957484
puberty	0.26580772507957484
puberty	0.26580772507957484
Rare	2.4088040642629283
associations	1.7421373975962617
variant	1.6348280326338076
tests	0.2656579876827052
tests	0.2656579876827052
tests	0.2656579876827052
tests	0.2656579876827052
tests	0.2656579876827052
Rare	1.8066030481971964
traits	1.8066030481971964
associations	1.3066030481971964
variant	1.2261210244753558
field	0.7731685776186987
field	0.7731685776186987
field	0.7731685776186987
based	0.6003638600083113
based	0.6003638600083113
Rare	1.8066030481971964
panel	1.3298803992950667
panel	1.3298803992950667
panel	1.3298803992950667
panel	1.3298803992950667
Biobank	0.20012128666943713
Biobank	0.20012128666943713
Biobank	0.20012128666943713
monoallelic/X-linked	0.1963066423997614
high-evidence	0.1963066423997614
calculation	9.226412192788786
Biobank	0.3483592767949461
Biobank	0.3483592767949461
Biobank	0.3483592767949461
Europeans	0.34171897010328833
subtracting	0.34171897010328833
centile	0.804363125480803
centile	0.804363125480803
mean	0.6070505867527882
mean	0.6070505867527882
mean	0.6070505867527882
carriers	0.28169707866727783
carriers	0.28169707866727783
carriers	0.28169707866727783
carriers	0.28169707866727783
size	0.25204917538284566
continuous	0.32951472117102804
performance	0.25808614974245664
predictive	0.2292520453832565
corresponding	0.170249306219696
corresponding	0.170249306219696
pipeline	6.64144969206763
pipeline	6.64144969206763
pipeline	6.64144969206763
Mapping	2.0566030481971964
GWAS	1.0141217978366184
signals	1.0141217978366184
GWAS	1.0141217978366184
signals	1.0141217978366184
signals	0.2596151802461743
