train_loss_values,validation_loss_values
0.24879981075969493,0.05541173060140608
0.022539746071886843,0.04660899475418399
0.01172730378008211,0.06786768501601431
0.006564098218149394,0.07795196754501266
0.005740489152190513,0.07281551855757513
0.003609954584576029,0.07811516235505676
0.0018516989726229138,0.08640451845092767
0.0010343894076008003,0.0868214085409827
0.0005058502417774562,0.09406164983077236
0.0005061519954177868,0.09935788769282007
0.0008322123719258878,0.09496713875211214
0.00022334103725219913,0.10619449217898963
0.00017364827451495186,0.0961872164899974
0.0001618794327161541,0.10732743676490786
6.26585131981624e-05,0.10734394284187757
8.792561304296117e-05,0.10854543396044505
5.804926411707796e-05,0.10892002555656394
8.157660854960798e-05,0.11021849310021142
6.227677311460689e-05,0.1065836033642838
1.5155051080867761e-05,0.10647639534351466
